"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152"
"1",48.437881376617,34.4447156455943,58.1254576519405,62.4310471076397,0,148.542836221626,75.3478154747376,49.5142787405419,51.6670734683915,136.702465218453,92.5701732975348,36.597510373444,222.814254332438,137.778862582377,199.133512326092,172.223578227972,114.098120576031,301.39126189895,243.26580424701,147.466438857701,206.668293873566,377.815474737613,367.051501098365,273.404930436905,445.628508664877,433.788137661704,440.246521845253,406.878203563583,410.107395655358,492.989992677569,580.17817915548,672.748352453014,433.788137661704,758.860141567,808.374420307542,637.227239443495,738.408591652429,1016.11911154503,975.21601171589,1046.25823773493,1186.18989504516,904.173785696851,1354.10788381743,1304.59360507689,1503.72711740298,1458.51842811814,1339.03832072248,1496.1923358555,2442.34561874542,3168.91383939468,1857.86185013424,3646.8342689773,3108.63558701489,2225.98974859653,2328.24749816939,1201.2594581401,6091.33268245057,1334.73273126678,1480.04637539663,1537.09543568465,6934.15181840371,9814.59116426654,1104.38369538687,7462.6629240908,1247.54454478887,7788.81132536002,1370.2538442763,1472.51159384916,9822.12594581401,1636.12399316573,7309.81449841347,1901.99414205516,12693.9541127654,2065.60654137174,0,2392.83134000488,0,13724.0663900415,0,0,3149.53868684403,0,0,0,4712.46765926288,0,0,0,0,6038.58921161826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",48.437881376617,34.4447156455943,58.1254576519405,62.4310471076397,0,122.70929948743,75.3478154747376,79.6534049304369,0,136.702465218453,152.848425677325,36.597510373444,196.980717598243,137.778862582377,229.272638515987,172.223578227972,163.612399316573,251.876983158409,243.26580424701,306.773248718575,210.973883329265,377.815474737613,364.898706370515,322.919209177447,383.197461557237,427.329753478155,519.89992677569,404.725408835734,504.830363680742,609.24090798145,575.87258969978,672.748352453014,644.762020990969,767.471320478399,804.068830851843,767.471320478399,885.87503051013,1010.73712472541,1085.00854283622,1046.25823773493,1193.72467659263,1273.37808152307,1357.3370759092,1431.60849402001,1502.65072003905,1633.97119843788,1712.54820600439,1800.81278984623,3849.19697339517,4003.12179643642,4352.95093971198,4590.83475713937,4850.24652184525,5020.31730534537,5415.35513790579,5780.2538442763,6057.9643641689,6380.88357334635,6763.00463753966,7311.96729314132,10991.0934830364,11534.6741518184,12432.3895533317,13216.006834269,14207.3688064437,14726.1923358555,15646.5120820112,16479.643641689,17298.7820356358,15594.8450085428,19674.3910178179,21101.6939223822,22384.7595801806,23077.9594825482,14023.3048572126,26404.0273370759,23750.7078350012,25072.5237979009,26737.7105198926,18714.244569197,29427.6275323407,3251.79643641689,28417.9668049793,23327.6836709788,32371.5743226751,34171.3107151574,5162.40175738345,54323.622162558,5896.50475958018,6204.35440566268,6583.24627776422,6938.45740785941,7269.98779594826,0,57638.9260434464,8572.42860629729,9211.80864046864,29186.5145228216,0,10798.4183548938,0,0,38765.3746643886,0,0,0,16434.4349524042,0,0,116296.123993166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",48.437881376617,34.4447156455943,58.1254576519405,62.4310471076397,0,133.473273126678,75.3478154747376,79.6534049304369,51.6670734683915,136.702465218453,152.848425677325,36.597510373444,222.814254332438,137.778862582377,229.272638515987,172.223578227972,163.612399316573,303.5440566268,243.26580424701,304.620453990725,210.973883329265,377.815474737613,291.703685623627,322.919209177447,447.781303392726,291.703685623627,517.74713204784,406.878203563583,509.135953136441,538.198681962412,578.02538442763,668.442762997315,640.45643153527,758.860141567,666.289968269466,763.1657310227,951.535269709544,1012.88991945326,1075.3209665609,1040.8762509153,1185.11349768123,1015.04271418111,1347.64949963388,1407.92775201367,1504.8035147669,1613.51964852331,1691.0202587259,1791.12521357091,3781.3839394679,4031.10812789846,4229.16524286063,4542.39687576275,4821.18379301928,4686.63412252868,5444.41786673176,5587.57871613376,6078.41591408348,6345.36246033683,6771.61581645106,7182.79960947034,10779.0432023432,11729.5020746888,12083.6368074201,13303.1950207469,13918.8943129119,14443.0998291433,15506.580424701,16228.8430558946,17652.9167683671,18395.6309494752,16699.2287039297,20378.3548938248,18379.4849890164,19446.1947766659,20843.3585550403,15168.5916524286,23773.3121796436,16536.6927019771,17266.4901147181,18565.7017329754,19444.041981938,21012.3529411765,9646.67317549427,23251.2594581401,4475.66023919941,4759.82914327557,5091.35953136441,22354.6204539907,5896.50475958018,6133.31217964364,6346.43885770076,6891.09592384672,7151.58408591653,7814.64486209422,50226.8537954601,8619.79009030998,0,0,0,0,0,0,0,0,0,0,16742.2845984867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",32.2919209177447,34.4447156455943,36.597510373444,62.4310471076397,0,122.70929948743,75.3478154747376,49.5142787405419,0,109.792531120332,92.5701732975348,36.597510373444,174.376372955821,137.778862582377,196.980717598243,172.223578227972,163.612399316573,245.41859897486,243.26580424701,244.342201610935,206.668293873566,340.141567000244,360.593116914816,320.766414449597,385.350256285087,429.482548206004,429.482548206004,406.878203563583,513.441542592141,596.324139614352,575.87258969978,670.595557725165,644.762020990969,755.630949475226,799.763241396144,758.860141567,874.034659506956,1013.96631681718,965.528435440566,1045.181840371,1209.8706370515,1267.99609470344,1340.1147180864,1414.38613619722,1504.8035147669,1605.98486697584,1706.08982182084,1795.4308030266,3782.46033683183,4042.94849890164,4282.98511105687,4523.02172321211,4850.24652184525,5022.47010007322,5435.80668782036,5682.30168415914,6094.56187454235,6446.54381254577,6823.28288991945,7205.40395411277,10911.4400781059,11815.6138638028,12310.7566512082,13044.8596534049,13922.1235050037,14649.7681230168,15761.6865999512,16408.60141567,17587.2565291677,18750.8420795704,19835.8506224066,20751.8647791067,18939.2116182573,23906.7854527703,20990.824993898,21803.5050036612,23893.8686844032,21333.1193556261,31438.3378081523,18929.5240419819,25547.2150353918,21309.4386136197,39226.0727361484,35303.6807420063,4665.10617525018,49255.9433731999,5091.35953136441,21975.7285818892,5967.54698559922,44022.4993897974,46082.7239443495,7033.1803758848,51197.7642177203,7909.3678301196,57781.0104954845,8619.79009030998,18103.9272638516,9898.55015865268,0,0,0,48806.0092750793,13190.1732975348,0,14563.6563339029,0,16600.2001464486,0,108623.56358311,0,0,0,0,0,0,0,0,0,0,0,36207.8545277032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",32.2919209177447,34.4447156455943,58.1254576519405,62.4310471076397,0,133.473273126678,75.3478154747376,79.6534049304369,51.6670734683915,136.702465218453,152.848425677325,36.597510373444,200.209909690017,137.778862582377,227.119843788138,172.223578227972,163.612399316573,297.085672443251,187.293141322919,306.773248718575,206.668293873566,263.717354161582,364.898706370515,320.766414449597,447.781303392726,373.509885281914,511.288747864291,411.183793019282,511.288747864291,607.0881132536,463.927263851599,679.206736636563,651.220405174518,757.783744203075,806.221625579693,767.471320478399,967.681230168416,819.13839394679,1088.237734928,1053.7930192824,1203.41225286795,1281.98926043446,1349.80229436173,1438.06687820356,1508.03270685868,1637.20039052966,1717.93019282402,1805.11837930193,3830.89821820845,3793.22431047108,4337.88137661704,4521.94532584818,4862.08689284843,5008.4769343422,5425.04271418111,5717.82279716866,6088.1034903588,6406.71711008055,6772.69221381499,7189.25799365389,10914.6692701977,11796.2387112521,12378.5696851355,12949.0602880156,13959.797412741,14691.7476202099,15567.9350744447,16363.3927263852,17448.4012692214,18138.3719794972,19519.3897974127,20750.7883817427,22342.7800829876,19897.2052721504,24706.5486941665,21900.3807664145,23471.9209177447,24857.2443251159,17299.8584329998,28264.041981938,19961.7891139858,20366.5145228216,28064.9084696119,23925.084207957,32371.5743226751,4854.55211130095,36989.3190139126,21999.4093238955,5659.69733951672,6109.6314376373,6370.1195997071,6914.77666585306,7388.39150597999,7530.47595801806,58088.860141567,8880.27825237979,9211.80864046864,0,10608.9724188431,0,0,0,0,0,0,0,16647.5616304613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",48.437881376617,34.4447156455943,58.1254576519405,62.4310471076397,0,133.473273126678,75.3478154747376,79.6534049304369,51.6670734683915,136.702465218453,152.848425677325,36.597510373444,222.814254332438,137.778862582377,229.272638515987,172.223578227972,163.612399316573,303.5440566268,243.26580424701,304.620453990725,210.973883329265,379.968269465463,362.745911642665,322.919209177447,454.239687576275,433.788137661704,517.74713204784,411.183793019282,511.288747864291,609.24090798145,578.02538442763,670.595557725165,640.45643153527,763.1657310227,810.527215035392,761.01293629485,960.146448620942,1018.27190627288,1077.47376128875,1045.181840371,1200.18306077618,1280.91286307054,1347.64949963388,1424.07371247254,1520.94947522578,1628.58921161826,1711.47180864047,1778.20844520381,3836.28020502807,4066.62924090798,4310.97144251892,4502.57017329753,4788.89187210154,5078.44276299732,5414.27874054186,5679.07249206737,6024.59604588724,6442.23822309007,6757.62265072004,7218.32072247986,11050.2953380522,11703.6685379546,12277.3883329265,12848.9553331706,11774.7107639736,14618.552599463,15742.3114474005,16341.8647791067,17356.9074932878,10382.9289724188,16643.2560410056,20883.1852575055,18504.3470832316,19952.1015377105,14049.1383939468,14581.9550890896,10546.5413717354,16967.251647547,17609.8608738101,18155.59433732,19685.1549914572,3292.69953624603,3456.31193556261,23891.7158896754,4570.3832072248,4925.59433731999,5209.76324139614,5399.20917744691,0,6322.75811569441,6488.52330973883,6701.64998779595,7293.6685379546,0,0,8856.59751037345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",32.2919209177447,34.4447156455943,58.1254576519405,62.4310471076397,0,133.473273126678,75.3478154747376,79.6534049304369,51.6670734683915,136.702465218453,152.848425677325,36.597510373444,200.209909690017,137.778862582377,227.119843788138,172.223578227972,163.612399316573,299.238467171101,187.293141322919,306.773248718575,148.542836221626,263.717354161582,367.051501098365,198.057114962167,449.934098120576,375.662680009763,515.59433731999,348.752745911643,509.135953136441,609.24090798145,468.232853307298,687.817915547962,513.441542592141,762.089333658775,816.985599218941,769.624115206249,966.604832804491,812.680009763241,1096.84891383939,830.978764949963,1208.79423968758,1274.45447888699,1361.6426653649,1447.75445447889,1498.34513058335,1629.66560898218,1699.6314376373,1816.9587503051,3866.41933121797,3751.24481327801,4304.51305833537,4288.3670978765,4841.63534293385,5092.43592872834,5446.57066145961,5730.73956553576,6057.9643641689,6498.21088601416,6814.67171100806,7192.48718574567,11231.1300951916,11659.5362460337,12279.5411276544,13081.4571637784,13888.755186722,14641.1569441054,15800.4369050525,16731.5206248475,14773.5538198682,15895.1598730779,16697.0759092019,17457.0124481328,18999.4898706371,13280.5906761045,13900.5955577252,14730.4979253112,15809.0480839639,16429.0529655846,17717.5006102026,18708.8625823774,3149.53868684403,3374.50573590432,3558.56968513547,3660.82743470832,4712.46765926288,4925.59433731999,5162.40175738345,5446.57066145961,5849.14327556749,6085.95069563095,6535.88479375153,6891.09592384672,0,0,0,0,18636.7439589944,0,0,0,0,37273.4879179888,0,0,0,0,0,0,111820.463753966,0,0,0,0,0,0,0,0,0,0,0,37273.4879179888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",32.2919209177447,34.4447156455943,58.1254576519405,62.4310471076397,0,133.473273126678,75.3478154747376,79.6534049304369,51.6670734683915,136.702465218453,152.848425677325,36.597510373444,200.209909690017,137.778862582377,229.272638515987,172.223578227972,163.612399316573,303.5440566268,243.26580424701,306.773248718575,210.973883329265,379.968269465463,364.898706370515,322.919209177447,452.086892848426,429.482548206004,519.89992677569,406.878203563583,515.59433731999,609.24090798145,578.02538442763,683.512326092263,644.762020990969,763.1657310227,812.680009763241,767.471320478399,959.070051257017,1019.34830363681,1090.39052965585,1046.25823773493,1215.25262387113,1283.06565779839,1344.4203075421,1440.21967293141,1516.64388577008,1626.43641689041,1712.54820600439,1807.27117402978,3897.63485477178,4040.79570417379,4349.72174762021,4486.42421283866,4887.92042958262,5087.05394190871,5412.12594581401,5744.73273126678,6093.48547717842,6453.00219672931,6784.53258481816,7168.80644373932,11186.9978032707,11662.7654381255,12489.4386136197,12917.8447644618,13961.9502074689,14673.4488650232,15543.1779350744,14128.7917988772,17515.1379057847,15561.4766902612,19488.1742738589,17531.2838662436,12734.8572125946,19759.426409568,14164.3129118867,21793.8174273859,15439.8437881377,16375.2330973883,17676.5975103734,2985.92628752746,20123.2487185746,3313.15108616061,21836.8733219429,3681.2789846229,4712.46765926288,4783.50988528191,5233.44398340249,5351.84769343422,5659.69733951672,6062.2699536246,6535.88479375153,0,7459.43373199903,0,8051.45228215768,0,0,0,20827.2125945814,0,0,0,0,41654.4251891628,0,0,0,0,0,0,124963.275567488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",48.437881376617,0,58.1254576519405,62.4310471076397,0,109.792531120332,75.3478154747376,79.6534049304369,51.6670734683915,136.702465218453,118.403710031731,36.597510373444,222.814254332438,137.778862582377,229.272638515987,172.223578227972,163.612399316573,230.349035879912,243.26580424701,304.620453990725,210.973883329265,379.968269465463,362.745911642665,320.766414449597,454.239687576275,433.788137661704,509.135953136441,409.030998291433,515.59433731999,542.504271418111,571.567000244081,681.359531364413,644.762020990969,756.707346839151,812.680009763242,763.1657310227,961.222845984867,1016.11911154503,1065.63339028557,1033.34146936783,1206.64144495973,1277.68367097877,1336.88552599463,1430.53209665609,1505.87991213083,1586.60971442519,1706.08982182084,1799.7363924823,3780.30754210398,4026.80253844276,4296.97827678789,4545.62606785453,4770.59311691482,5093.51232609226,5323.86136197218,5812.54576519404,6036.43641689041,6407.79350744447,6799.60214791311,7221.54991457164,11019.0798144984,11529.2921649988,12480.8274347083,12982.4286062973,13924.2762997315,14799.3873566024,15515.1916036124,14207.3688064437,17244.9621674396,15585.1574322675,16408.60141567,21012.3529411765,12545.4112765438,20009.1505979985,14110.4930436905,14515.2184525262,23355.6700024408,16295.5796924579,17507.6031242372,3047.28093727117,19826.1630461313,3313.15108616061,3497.21503539175,23435.3234073713,4665.10617525018,4949.27507932634,5209.76324139614,5351.84769343422,5730.73956553576,5991.22772760557,6488.52330973883,0,7364.71076397364,0,0,8619.79009030998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",48.437881376617,34.4447156455943,58.1254576519405,62.4310471076397,0,148.542836221626,75.3478154747376,79.6534049304369,51.6670734683915,136.702465218453,152.848425677325,36.597510373444,222.814254332438,137.778862582377,229.272638515987,172.223578227972,163.612399316573,301.39126189895,243.26580424701,306.773248718575,206.668293873566,379.968269465463,367.051501098365,320.766414449597,452.086892848426,349.829143275568,515.59433731999,411.183793019282,345.523553819868,609.24090798145,466.080058579448,681.359531364413,565.108616060532,547.886258237735,814.832804491091,761.01293629485,964.452038076641,501.601171588968,1090.39052965585,1040.8762509153,1209.8706370515,1292.75323407371,955.840859165243,1431.60849402001,1213.09982914328,1643.6587747132,1713.62460336832,1788.97241884306,3850.27337075909,3440.16597510374,4337.88137661704,4531.63290212351,4881.46204539907,5126.88064437393,5345.38930925067,5779.17744691238,5625.25262387113,6521.8916280205,6785.60898218209,7160.19526482792,11132.1015377105,10669.2506712228,12620.7590920186,13006.1093483036,14050.2147913107,14553.9687576275,15388.1767146693,14207.3688064437,14901.6451061753,18631.3619721748,16494.713204784,17587.2565291677,12176.2069807176,13106.2143031486,21105.9995118379,14979.1457163778,15601.3033927264,16469.9560654137,17702.4310471076,3047.28093727117,3149.53868684403,20832.594581401,3497.21503539175,3701.73053453747,4475.66023919941,4830.87136929461,5209.76324139614,5564.97437149134,5730.73956553576,6085.95069563095,6583.24627776422,0,0,7672.56041005614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
